username,rating,review_text,relative_date,review_date
Muhamad Nadzir,5.0,"Jakarta kembali meningkat kasus Covid-19 walaupun begitu aku tetap menyempatkan waktu untuk hadir di Rumah Baca Di Tebet (BDT). Hari ini adalah hari terakhir masa uji coba. Hari pertama buka pada tanggal 2-6 Februari 2022. Masa uji coba ini terbatas hanya untuk total 100 orang. Pembaca harus reservasi dulu, supaya tidak kehabisan tempat. Nah, saat aku datang kondisi perpustakaan terasa sepi mungkin dikarenakan hari libur. Dalam ruangan rumah Baca  Di Tebet (BDT) aku di temani Mas Reza & Mbak Tia yang bertugas sebagai pustakawan. Ruangan di dalam sangat nyaman di lengkapi dengan wifi, buku bacaan yang banyak, dan dilengkapi dengan AC disertai dengan musik pembangkit gairah baca. Dalam sisi ruangan terbagi-bagi ada ruangan temu, ruangan baca, ruangan karya, ruangan pikir, dan ruangan untuk menginap bagi yang  memiliki izin kerja sama dengan perpustakaan Baca  Di Tebet. Kalau ingin makan juga disediakan di lantai bawah tinggal pesan. Hal yang membuat aku terkesan adalah ruangan karya di lantai dua yang sama persis dengan kamar aku sewaktu mahasiswa ketika tinggal di rumah saudara sepupu di belakang Rumah Sakit Bahteramas Kota Kendari. Suasana yang begitu menggairahkan ketika berada lama dalam ruang baca, hanya minat kemaun yang akan membatasi langkah. Memang, selalu saja ada pilihan dalam hidup. Selalu saja ada lakon-lakon yang harus kita jalani. Namun, seringkali kita berada dalam kepesimisan, kengerian, keraguan, dan kebimbangan-kebimbangan yang kita ciptakan sendiri. Kita kerap terbuai dengan alasan-alasan untuk tak mau melangkah, tak mau menatap hidup. Karena hidup adalah pilihan maka hadapilah itu dengan gagah. Dan karena hidup adalah pilihan maka pilihlah dengan bijak. Maka izinkalanlah aku mengutip kata Pramoedya Ananta Toer yang kebetulan hari ini ulang tahun. Pramoedya mengatakan ""Sudah lama aku dengar dan aku baca ada suatu negeri di mana semua orang sama di depan Hukum. Tidak seperti di Hindia ini. Kata dongeng itu juga: negeri itu memashurkan, menjunjung dan memuliakan kebebasan, persamaan dan persaudaraan. Aku ingin melihat negeri dongengan itu dalam kenyataan.""

Jakarta, 6 Februari 2022",3 tahun lalu,2025-10-21
fitri hanesty,5.0,"Menyenangkan begitu tahu ada perpustakaan di Tebet. Letaknya tengah kota, tidak sulit dijangkau. Bisa bayar member harian sebesar 35ribu. Koleksinya belum semuanya terindex namun cukup banyak mulai dari social studies, literatures, dan science. Tersedia beberapa ruangan tertutup jika ingin lebih fokus. Tepat di bawahnya terdapat restoran yg pilihan makanannya beragam dan enak dengan harga cukup terjangkau.",3 tahun lalu,2025-10-21
Asep Saeful Rohman,5.0,Keren BdT...semoga semakin berdampak pada tumbuhkembangnya masyarakat yg literat di Jakarta khususnya. Semoga menjadi insight bagi siapapun yang ingin berkontribusi nyata mewujudkan Indonesia berbudaya dan berdaya baca sebagai ciri masyarakat pembelajar dan berpengetahuan.,setahun lalu,2025-10-21
Vudu Abdul Rahman,5.0,"Ini tempat cocok buat para pencari pustaka, diskusi, bikin event multiliterasi, dan kreativitas. Selain itu juga bisa sambil ngopi, makan, dan ngobrol di tengah buku bacaan yang banyak.",setahun lalu,2025-10-21
budi purwanto,5.0,"Enak tuk kongkow, adem, apa lagi tuk yg hobi baca buku, trsedia buku"" keren disini,..",3 tahun lalu,2025-10-21
Jeni Janis,5.0,"Tempat yang nyaman untuk membaca buku, bekerja, bertemu teman dan mendapatkan pengalaman baru yang selalu menginspirasi hari-hariku, juga bisa memesan makanan dan minuman di kafe MDT untuk menemani",setahun lalu,2025-10-21
muhammad darulzain,5.0,"Tempatnya agak panas,
Tapi overall pelayanannya baik dan ramah
Oh ya, pas saya ke sana, lantai 2 nya yang lebih banyak koleksi bukunya ternyata sudah tutup setelah Maghrib. Tapi untuk lantai 1 yang ada kafenya buka sampai jam 21.30",2 tahun lalu,2025-10-21
Fitri Falupi,5.0,"Perpustakaan instagramable di tgh kota, bs baca buku sklian hang out dgn menu kopi dan cemilan yang enak dan harga terjangkau. Koleksi buku jg oke, dan yg psti asik buat Meeting.",3 tahun lalu,2025-10-21
Rahmatika Dewi,4.0,"Tempatnya bagus, suasananya nyaman, cukup tenang di bagian ruangan jadi bisa fokus baca atau ngerjain sesuatu dan asik juga pas ada live music di akhir pekan jadi makin santai 👍🏼

Semoga koleksi buku-bukunya makin beragam + tempat sholatnya bisa lebih luas",3 tahun lalu,2025-10-21
Nabella Meriem,5.0,Rumah keduaku! Syahdu sekali disini🫶🏻 …,3 tahun lalu,2025-10-21
Matahari Pagi,5.0,"Baca di Tebet bukan hanya tempat membaca yang asyik, tapi tempat berinteraksi yang menyenangkan",setahun lalu,2025-10-21
Denias Susanto,5.0,Tempat yang asyil untuk membaca di Jakarta,setahun lalu,2025-10-21
syawrif muhammad,5.0,"Suasana hangat dan nyaman di tengah hiruk pikuk ibu kota <3. Ditambah lagi dengan staffnya yang ramah, semakin membuat atmosfer beraktivitas di sini jadi menyenangkan!!. Tidak hanya membaca, tapi juga sebagai tempat bertukar ide dan membuat karya.",3 tahun lalu,2025-10-21
Heri Djuhaeri,5.0,"Nyaman tempatnya, bukunya lengkap.  Bisa pesan makanan juga dan enak-enak makannanya",setahun lalu,2025-10-21
Imelda Aisah,5.0,"Really happy for wasting my time at Baca Di Tebet! Bener bener seru banget, makanannya enak enak, pegawainya super ramah, dan ada event yang menarik banget setelah tokonya ditutup. Suka bagi bagi giveaway juga ditambah mas pustakawannya suaranya bagus banget! Bakal kesini terus sih😍 …",3 tahun lalu,2025-10-21
Fathurrohman Muhammad,5.0,"Tempat yang enak untuk mengerjakan tugas atau baca buku dengan makanan yang enak juga! Dengan konsep yang bagus, mereka punya harga yang murah untuk makanan dan minuman mereka, jadi itu poin plus juga.",3 tahun lalu,2025-10-21
Muhammad Attariq,5.0,Baca buku + makan + kerja,setahun lalu,2025-10-21
Muhammad Hafidh H,5.0,"tempatnya nyaman, yg kesini harus cek ig dlu untuk register online, cocok untuk nugas dan ada cafenya juga worth it",2 tahun lalu,2025-10-21
Gendhis Hayu Bestari,5.0,"enaaaa buat baca, koleksinya bagus baguusss",2 tahun lalu,2025-10-21
nonni rachmadania,5.0,"Tempatnya enak,bukunya banyak dan makanannya juga enak.
👍👍👍👍 …",3 tahun lalu,2025-10-21
JONATHAN ROOMEN,5.0,Koleksi bukunya banyak banget,setahun lalu,2025-10-21
Fachmi Ardhi,5.0,"Buat yang rindu perpustakaan publik yang nyaman dengan koleksi buku yang cetar, wajib jadi anggota disini sih",3 tahun lalu,2025-10-21
Budi Prasetyo,3.0,"Makanannya b aja, wifi kurang, konsep nya Ok",setahun lalu,2025-10-21
Tiara Sila,5.0,"Memang untuk tempat membaca, suasananya tenang. Harus menjadi member untuk mengakses tempat ini",3 tahun lalu,2025-10-21
N,5.0,Bukunya sesuai dengan kebutuhan saya. Tolong diupdate lagi ya admin katalog buku onlinenya,2 tahun lalu,2025-10-21
Dwika Andreani,5.0,"Perpustakaan kekinian, nyaman banget cocok untuk lama lama disini",3 tahun lalu,2025-10-21
yanti adiutomo,5.0,Ga bosen dtg,6 bulan lalu,2025-10-21
Neni Muhidin,5.0,Borges pasti pernah ke tempat ini.,setahun lalu,2025-10-21
Cory Yohani,3.0,Gak sebagus itu :),setahun lalu,2025-10-21
Dayu Rifanto,5.0,Suka sekali dengan konsepnya.,2 tahun lalu,2025-10-21
Gerynimo,5.0,Suka sama koleksi bukunya,2 tahun lalu,2025-10-21
Wulan Pipi,5.0,tempat ternyaman,2 tahun lalu,2025-10-21
ilma rahma fitria,5.0,tempatnya nyaman sekali,3 tahun lalu,2025-10-21
Yudistianty Syafril,4.0,"Pertama kali ke sini. Tempat ini cocok untuk siapa saja yang mencari kedamaian dan ketenangan karena terpisah dari kafe dan tidak ada musik. Yah, ini sebenarnya perpustakaan. Koleksi bukunya juga mengesankan—bukan hanya fiksi, tapi juga sejarah, seni, wisata—sebut saja!

Untuk masuk, Anda perlu membayar Rp 35 ribu. Apa yang Anda dapatkan dengan harga itu? Kedamaian dan ketenangan. Haha. Dan jika Anda suka membaca, Anda pasti akan menikmatinya di sini.

Perpustakaannya sendiri ada di lantai dua. Sebelum naik, Anda harus menukar tas Anda dengan tas jinjing transparan yang disediakan. Pada dasarnya, Anda memindahkan barang-barang Anda ke dalam tas bening. Tas asli Anda disimpan di loker, dan Anda menyimpan kuncinya.

Tujuannya tampaknya untuk keamanan—mungkin untuk memastikan tidak ada yang keluar membawa buku-buku.

Tata letaknya terasa seperti labirin. Ada beberapa ruangan. Ruangan utama memungkinkan Anda untuk makan, sementara ruangan lainnya tidak mengizinkan makanan, hanya minuman.

Oh, dan ada tempat air, jadi Anda bisa mengisi ulang gelas Anda. Kamar mandinya cukup bersih. Ada juga mushola di lantai bawah.

Makanannya cukup enak dan harganya terjangkau. Kopinya juga enak.

Perlu perbaikan - ruang perpustakaan utama bisa jadi agak panas—terutama saat penuh.
.",4 bulan lalu,2025-10-21
novita tania,5.0,"Perpustakaan terbaik yang pernah saya kunjungi!
Terima kasih telah menyediakan tempat yang luar biasa untuk acara kami.
Semoga selalu menyediakan buku-buku bagus dan suasana yang tenang bagi pengunjung.
Saya pernah kehilangan payung, tetapi tim selalu menyimpannya sampai saya kembali.
Terima kasih.",3 bulan lalu,2025-10-21
Nera Leiya Maisuri,5.0,"Salah satu tempat favorit saya! Saya sudah mengunjungi Bacaditebet lebih dari lima kali, dan setiap kunjungan selalu menyenangkan. Pilihan bukunya banyak, dan suasananya nyaman, cocok untuk menghabiskan waktu membaca atau sekadar melihat-lihat.

Selain itu, makanan di Makanditebet memang pantas mendapatkan lebih dari 5 bintang! Wajib dikunjungi bagi pecinta buku dan pencinta kuliner! 📚🥘⭐️",8 bulan lalu,2025-10-21
Benito Rama,5.0,"Tempat tersembunyi di Tebet untuk belajar, membaca, atau bekerja. Anda perlu membeli tiket harian untuk masuk (hanya 35 ribu per hari) atau Anda bisa menjadi anggota dan membeli tiket bulanan. Buka pukul 10.00 pagi, tetapi selama Ramadhan buka lebih awal pukul 09.00 pagi.

Tempat ini memiliki 2 ruangan berbeda. Satu adalah ruang tenang, di mana Anda tidak dapat mengadakan rapat atau mengobrol di dalamnya, cocok untuk Anda yang ingin membaca buku dalam suasana tenang. Dan yang lainnya adalah ruang tengah/utama di mana Anda dapat mengobrol, mengadakan rapat, dan juga memesan makanan & minuman untuk dimakan di lantai 2.",Diedit 3 bulan lalu,2025-10-21
Cindi Nadia,5.0,"Jika Anda mencari tempat yang tenang untuk membaca, bekerja, atau sekadar bersantai di Jakarta, Baca di Tebet menawarkan lingkungan yang ramah yang terasa seperti rumah kedua.",4 bulan lalu,2025-10-21
Qimm,5.0,Gua buku yang indah dengan ribuan buku yang dikurasi dan dipajang dengan sangat apik. Tempat terbaik untuk bersantai dalam keheningan dan menenangkan pikiran.,4 minggu lalu,2025-10-21
Falencia Naoenz,5.0,"Saya selalu punya tempat favorit di perpustakaan, terutama perpustakaan yang asri dan ramah lingkungan seperti Baca di Tebet. Stafnya sangat ramah, terutama pustakawannya, dia sangat antusias membantu apa pun yang kami butuhkan. Rasanya seperti berkunjung ke rumah teman kami yang kebetulan punya ribuan buku.

Suasananya sungguh menenangkan, hening, dan sempurna untuk membaca. Tersedia dispenser air dan beberapa colokan listrik. Wi-Fi-nya juga bagus. Koleksi bukunya cukup lengkap. Saya suka dan pasti akan merekomendasikan perpustakaan ini kepada siapa pun yang gemar membaca.",2 tahun lalu,2025-10-21
Nessa,5.0,"Menyukai tempat langka di Jakarta yang didedikasikan untuk para pecinta buku. Saya bisa duduk berjam-jam melahap buku tanpa diganggu. Dan jika saya lapar/haus, saya hanya perlu turun ke bawah untuk memesan makanan dari Makan Di Tebet (saya merekomendasikan burger mereka). Mereka sering mengadakan acara yang berhubungan dengan sastra, yang menarik jika Anda menyukainya. Pemiliknya ramah dan biasanya ada di sekitar. Mudah untuk memulai percakapan yang menarik dengan mereka.",setahun lalu,2025-10-21
Muhammad Fadhlan Firdaus,5.0,"Itu adalah perpustakaan yang bagus. Nyaman dan dingin, tapi tempatnya kecil.",5 bulan lalu,2025-10-21
Andi R,4.0,"Alternatif baru bagi mereka yang menyukai buku dan makan siang. Terletak tepat di pinggir jalan dan di atas resto. Baca di tebet menyediakan tempat perlindungan bagi orang-orang yang suka mengintip buku-buku sumbangan dari seluruh Asia, dengan ditemani oleh pustakawan Anda tidak akan kesulitan untuk mengakses semua fasilitas tempat tersebut.

Mereka memiliki ruang baca yang tenang, toilet, musala, koleksi buku yang banyak, air isi ulang gratis, ruang yang dapat disewa dan pilihan keanggotaan.

Mereka menawarkan keanggotaan harian, bulanan dan tahunan dengan harga terjangkau.",3 tahun lalu,2025-10-21
ocimum kareiflorum,5.0,"Pelarian kecil terbaru saya. Ada area terpisah untuk bersantai atau mode fokus penuh yang bisa Anda pilih sesuai kebutuhan, keduanya dilengkapi dengan stasiun isi ulang air gratis. Biaya masuk harian Rp35.000 sangat sepadan. Menggunakan transportasi umum sangat disarankan karena area parkirnya tidak terlalu luas.",3 tahun lalu,2025-10-21
DiC Biru,5.0,Tempatnya ok walaupun tidak terlalu luas...ada kafe di lantai bawah....Saya datang ke sini untuk menghadiri peluncuran buku...tempatnya bersih dan rapi...koleksi buku ada di mana-mana tetapi saya tidak sempat membaca.,2 tahun lalu,2025-10-21
Arij Faiha,5.0,Tempat yang nyaman untuk membaca dan menikmati waktu. Ada area khusus untuk membawa makanan & minuman pesanan Anda. Wi-Fi tersedia dan stabil.,2 tahun lalu,2025-10-21
Bintang Lestada,5.0,"Tempat ini sangat cocok jika Anda ingin belajar dan/atau membaca. Ada beberapa pojok baca yang sesuai dengan keinginan Anda. Koleksinya cenderung ke arah sastra dan ilmu sosial, meskipun ada koleksi lain seperti sains, TI, bahasa, dan lain-lain. Jangan membawa mobil karena tempat parkirnya terbatas.",3 tahun lalu,2025-10-21
Sara Maynard,5.0,"Saya suka tempat ini. Saya ke sini hari Sabtu, dan sekitar jam 2 siang tempat ini mulai ramai. Jadi, kalau kamu berencana ke sini di akhir pekan, mungkin sebaiknya kamu datang pagi-pagi.

Ada juga buku berbahasa Inggris dan Indonesia.",setahun lalu,2025-10-21
Mita Munaf,5.0,"Tempat yang bagus untuk menyembuhkan, membaca, dan menikmati waktu luang Anda",setahun lalu,2025-10-21
Isa Kira,5.0,"Perpustakaan kecil yang nyaman ini menawarkan secangkir kopi atau makanan berat sambil membaca. Ada beberapa opsi keanggotaan untuk mengakses (masuk) perpustakaan ini, yang menurut saya cukup adil untuk mempertahankan keberadaan perpustakaan. Pengunjung harus menyimpan tas di loker dan dapat membawa barang berharga dengan tas transparan yang disediakan oleh perpustakaan. Meskipun beberapa orang menganggap hal ini tidak perlu, ini adalah prosedur standar di perpustakaan sungguhan (ya, bahkan yang memiliki sistem keamanan canggih).

Ngomong-ngomong, yang lucu adalah di sini saya bisa membaca buku-buku yang menurut saya terlalu mahal untuk dibeli (misalnya Stillness Is the Key karya Ryan Holiday) 😂 Selain itu, terkadang penulis dan/atau pengarang berkumpul di sini (beberapa musisi dan selebritas juga 😆), jadi jika hari keberuntungan Anda, Anda mungkin mendapatkan swafoto dan tanda tangan!

Masih banyak koleksi yang menunggu untuk diberi label dan dimasukkan ke dalam katalog. Saya harap saya bisa segera mengaksesnya :)",setahun lalu,2025-10-21
Arip Okeh,5.0,"Banyak buku, banyak cara berjuang",sebulan lalu,2025-10-21
Anna Safa,5.0,"Buku bukanlah hal yang baru, namun tempat yang nyaman untuk WFC",5 bulan lalu,2025-10-21
Noorleila Widiati,5.0,"Jika Anda membutuhkan tempat yang sangat tenang untuk mengerjakan tesis, tempat ini sempurna untuk Anda. Baca di Tebet menyediakan ruang hening yang memungkinkan Anda bekerja dalam keheningan. Rapat Zoom atau percakapan tidak diperbolehkan di ruangan tersebut. Mereka juga menyediakan kedai kopi.",3 tahun lalu,2025-10-21
Fia A.,4.0,"Tidak memenuhi harapan, tetapi tetap merupakan tempat yang sangat bagus untuk dikunjungi.

Pilihan bukunya bagus, saya akan berusaha membuat suasananya lebih nyaman - kursi yang tidak terlalu kaku, pengaturan tempat duduk tertutup, dan area terbuka.",2 tahun lalu,2025-10-21
Ribut Cahyono,5.0,"Tempat yang nyaman untuk makan, bertemu, menyapa, dan berbicara!",setahun lalu,2025-10-21
Desty Andini Larasati,5.0,"Tempat yang bagus untuk pecinta buku, makanannya juga enak,,♥️",7 bulan lalu,2025-10-21
sulphy,4.0,"tempatnya nyaman, banyak pilihan buku, makanannya enak. tapi wifinya jelek banget pas aku kesini",3 tahun lalu,2025-10-21
Mag Gie,5.0,Tempat yang tampak ajaib. Tertib dan damai. Saya akan kembali ke sana lagi untuk liburan berikutnya. 😊 …,2 tahun lalu,2025-10-21
Gina Noer,5.0,"Tempat yang bagus untuk membaca, makan & mengobrol.",3 tahun lalu,2025-10-21
Salman Aditya,5.0,Tempat yang nyaman untuk membaca buku,2 tahun lalu,2025-10-21
Rahmad Setiadi,5.0,Bagus,setahun lalu,2025-10-21
Hanafi kusumayudha,5.0,Suka suasananya,3 tahun lalu,2025-10-21
Dyna Rochmyaningsih,5.0,Tempat yang nyaman untuk berkumpul bersama rekan kerja,2 tahun lalu,2025-10-21
-,5.0,Sudut yang bagus di dalam kota!,2 tahun lalu,2025-10-21
Ariful Amir,5.0,Kuil Kesendirian dengan Ribuan Buku,setahun lalu,2025-10-21
AL BANI,5.0,Menyelam,9 bulan lalu,2025-10-21
Amelia Primarini,5.0,Perpustakaan yang nyaman dan asri,2 tahun lalu,2025-10-21
Re Jakoeb,5.0,Getaran yang bagus..,2 tahun lalu,2025-10-21
