username,rating,review_text,relative_date,review_date
Vika Kinanti,4.0,"Pertama kali datang kesini hari jumat jam 11 depan pintunya tulisan close karena dekat waktu istirahat petugas 11.30-13.30 iya lumayan lama tapi say tunggu saja karena sudah terlanjur disini. Penasaran dengan isinya. Didepan diminta kartu identitas untuk ditukar dengan kartu loker. Ruangan nyaman, tidak terlalu dingin. Tersedia pc monitor tapi ternyata hanya untuk browsing saja tidak disediakan fasilitas ms.word dan lainnya. Sepertinya jika untuk bekerja atau menyelesaikan tugas mending bawa laptop sendiri.
Jam operasional tdk mencantumkan bahwa tempat ini tidak bisa dikunjungi saat istirahat, agar pengunjung memperhatikan itu.",5 tahun lalu,2025-10-21
destu ayu,5.0,"Bangunan yg dulunya adalah museum mpu tantular, yg sekarang menjadi perpustkaan. Tempatnya sangat strategis dekat dengan kebun binatang surabaya, dengan design bangunan belanda, yg di depannya ada taman menambah keelokan bangunan. Sayangnya koleksi buku yg ada di perpustakaan ini kurang lengkap, namun cocok buat tempat membaca yg santai karena design interiornya sangat nyaman",7 tahun lalu,2025-10-21
Fadiyatus Silmiya_25,5.0,"Perpustakaan nya nyaman, bersih, harum dan semua tertata dengan rapi. Koleksi bukunya juga banyak dan ada banyak tempat.  Petugasnya juga ramah dan sangat membantu.",setahun lalu,2025-10-21
IMAM QUSHOI,5.0,Bangunan sejarah cagar budaya yg masih terawat dengan baik sampai saat ini.,2 minggu lalu,2025-10-21
Catharina Nesti,1.0,"Parah sih. Di google statusnya buka. Tp gitu disamperin tutup. 2x datang, 2x juga kayak gitu. Mohon diberi informasi jadwal yang jelas kalo masih mau dikunjungi",11 bulan lalu,2025-10-21
hafid fahrizal,5.0,"Perpustakaaan yg keren, tempatnya khas perpustakaan jaman dulu. Mengingat akan perpustakaan CCCL (Pusat Kebudayaan dan Bahasa Perancis) di Jln. Darmokali No. 10.Surabaya beberapa waktu yll.",setahun lalu,2025-10-21
13 Faustina,3.0,"can be very noisy sometimes, aku berharap semoga kedepannya petugas perpustakaan bisa menegur anak anak yg berisik dan membuat suasana tidak kondusif. terkadang juga ada kelompok mahasiswa yang berisik, membuat tidak nyaman.",7 bulan lalu,2025-10-21
Sofi,4.0,"Hari minggu tanggal 29 Oktober 2017, Bank Indonesia melakukan pembukaan Surabaya Creative Hub yang berlokasi di belakang Perpustakaan Bank Indonesia. Surabaya Creative Hub ditujukan kepada orang-orang yang memiliki start up untuk lebih mengembangkannya bersama dengan pemilik start up lainnya.",7 tahun lalu,2025-10-21
Nizar Ahmad,5.0,"Pelayanan nya bagus, disediakan kabel olor + wifi 🥹🫠✌️, semoga ramai terussssss …",2 bulan lalu,2025-10-21
Ainnurul Shainah (Shai),5.0,"Bukunya buanyaakkkkkk dan nyaman, banyak kursi empuk + dingin jadi betah",3 bulan lalu,2025-10-21
Roy Frd,4.0,"Secara kesuluruhan nyaman. Loker banyak, mushola nyaman, toilet bersih, ruangan dingin dan kabel colokan listrik cukup.

Mungkin yang bisa ditambah lagi adalah penerangannya, karena di beberapa tempat masih redup seperti di Ruang Tengah.",11 bulan lalu,2025-10-21
Santri Tour & Travel,5.0,"Ruangan nyaman ber ac, bisa untuk ngerjain tugas atau TA, banyak colokan, ada wifi gratis juga. Koleksi bukunya jg ada yg terbaru",6 tahun lalu,2025-10-21
Satria Rangga,5.0,"fasad bagian depannya cukup klasik dan bernuansa kolonial, ada taman di bagian depannya yang cukup asri dan rindang bisa untuk santai dan menikmati pemandangan sekitar. letaknya juga cukup strategis karena berdeketan dengan kebun binatang surabaya di sisi sebelah selatan dan juga dekat denga masjid al falah di sisi selatan bagian timur. bangunan ini dulunya juga sempat difungsikan sebagai musium mpu tantular sebelum akhirnya dipindahkan dan menjadi perpustakaan bank indonesia. bagian interiornya juga cukup klasik dan membawa kembali ke suasana jaman hindia belanda dulu. genting bangunannya terlihat sudah cukup lama sepertinya. hal yang cukup menarik dari genting bangunan ini apabila di lihat melalui gugel maps dari sisi atas akan terlihat semacam bentuk kross atau salib, sebuah desain bangunan yang cukup artistik dan memiliki nilai seni yang lumayan tinggi. letak perpustakaan ini juga dekat denga taman bungkul yang berada tidak terlalu jauh di sisi utara, juga dekat dengan rumah sakit rkz dan rumah sakit william booth. di sisi belakang dari bagian gedung utama ada bangunan yang tidak terlalu besar yang juga sering digunakan untuk kegiatan forum diskusi publik, dulu kebetulan pernah ikut kegiatan diskusi publik di situ. oh iya, di sebelah kanan perpus ini juga ada halte transportasi publik untuk menunggu surabaya bus lho.",setahun lalu,2025-10-21
beta aria,3.0,"sekarang jadi sering ramee, wifi nya jadi lemott bangett terus stopkontak juga full, saran wifinya sekarang kecepatannya di tambah terus stop kontak juga mulai ditambah di semua space yang kemungkinn bakal ada banyak yg menempati, seperti ruang baca anak itu juga perlu menurut saya karena selalu ramee pengunjung yang membawa laptop dan ngecas, terimakasih",11 bulan lalu,2025-10-21
Masandi Yuliadi,5.0,Spot asik serta menarik ragam marmernya itu sangat unik,setahun lalu,2025-10-21
Arif Khunaifi,5.0,Perpustakaan yang bagus di tempat yang bersejarah. Sebelumnya gedung ini adalah Museum Mpu Tantular,8 tahun lalu,2025-10-21
Talitha Hasna,1.0,penjaganya kurang ramah kecuali satpam nya saya kecewa tapi gpp walaupun jahat tapi saya tetap kesana,6 bulan lalu,2025-10-21
Ristonny Herady,4.0,Jadwal rutin setiap senin malem jam 19.30 lari bareng Kendos Runners Surabaya,7 tahun lalu,2025-10-21
Fithrotul Luthfiah,4.0,suka bgttt klo lagi didalem perpusnyaaa,sebulan lalu,2025-10-21
Muhammad Akmal,3.0,"Perpustakaan Bank Indonesia Surabaya ini, ada di jalan Darmo. Untuk ke sini cukup ikut maps aja. Di tempat ini bisa belajar mengenai Bank Indonesia.",5 tahun lalu,2025-10-21
Nadia Nadia,5.0,"Awalnya mau pulang nyasar, trus kaget Deket KBS ada perpustakaan, akhirnya masuk, ga nyangka tempatnya nyaman, rapi, enak sekali buat baca, juga keren..kukira bukunya hanya tentang ekonomi, ternyata ga hanya itu, recommended semoga pecinta baca semakin banyak di Indonesia",setahun lalu,2025-10-21
Anis Rosella,5.0,"Ada aula yg bisa disewa utk acara seminar dll dan gratis (pas weekend). Ada musholla juga yg lumayan bersih. Ada tempat wudhunya jg. Cuma sandal utk wudhu cuma 1. Ada kamar mandinya juga, yang meski ga kinclong, tp wangi dan bersih kok",5 tahun lalu,2025-10-21
Rolita Adelia Prasetya,4.0,"BUKA SELASA KAMIS SAJA
Wifi cepat dan gratis, kondusif banget buat ngerjain karena ketenangan dijaga. Untuk koleksi bukunya belum cek. Parkir di dalam. Tempatnya aesthetic, banyak pojok infonya.",2 tahun lalu,2025-10-21
Probo Darono Yakti,5.0,"Tempat ini sangat nyaman untuk melakukan kegiatan apapun yang bisa kita lakukan di perpustakaan. Dilengkapi dengan ac dan ruang komputer, serta ada beberapa ruangan yang dilengkapi sofa.. dijamin akan betah tinggal disini berjam-jam.

Satu hal yang diingat, gedung ini merupakan bekas Museum Mpu Tantular yang kepemilikannya kemudian dikembalikan pada Bank Indonesia. Tidakada buku yang bisa dipinjam disini. Di depan tersedia Heerlijk Gelato bagi yang ingin merasakan hiruk pikuk kota bersama seteguk es krim.",9 tahun lalu,2025-10-21
Xiao Aini,5.0,"Tempatnya bagus dan cocok untuk introvet atau untuk membaca buku serius. Pegawainya ramah dan sopan. Bersih,wangi dan ACnya hanya ada di beberapa ruangan,tidak menyeluruh tapi cukup dingin dan nyaman. Toilet berada di luar library namun sedikit bau. Ada cctv juga and it works. Tempat membaca untuk anak-anak ditata lucu dan apik. Bagus lah ya.",6 tahun lalu,2025-10-21
Jessica Harland,1.0,"Dateng jam 11.15, pengen buru2 kerjain kerjaan. Tempat tutup dong. Baru tau fasilitas umum ada waktu tutup siangnya. Saya menghargai klo memang sholat jumat, tp mgkiin next time bisa yg perempuan yg jaga klo memang lgi bgini.

gile sampe jam 13.05 masih blom buka juga. gileee gilee hebat bgt ini Perpus.
mending ke tempat lain aja deh wasting time tau gak. ini yg jaga enak bgt yaa dibayar tp gak kerja.",5 tahun lalu,2025-10-21
Muhammad Ismail,5.0,"Berkunjung kesini terasa sekali kesan sejarahnya, koleksi bukunya lengkap, difasilitasi internet gratis juga. Ditambah lagi rasa nyaman dan aman, parkir kendaraan dipantau satpam dan keluarnya dicek STNK. Keren pokoknya",2 tahun lalu,2025-10-21
Jumaizah,5.0,"Tempat bagus. Suasana nyaman, tenang. Hanya saja buku tidak boleh dipinjam. Lokasi dekat taman bungkul. Petugas kurang ramah. Tempatnya snagat historis. Bagus juga untuk foto foto dengan nuansa retro.

Banyak koleksi buku yang bagus dan sejarah uang juga. Tidka terlalu besar, namun buku yang ada adalah buku dasar yang banyak dibutuhkan dan dicari.

Parkir gratis. Satpam sangat ramah. Namun kadang perpus tutup jika pegawainya ada rapat karena jumlah pegawai sangat sedikit.",6 tahun lalu,2025-10-21
MUHAMMAD RIDHO ALFARIZI,5.0,ber ac ramah pelayanan wi fi gratis boleh bawa makan minum sendiri komputer ready mantap pokokna mah,setahun lalu,2025-10-21
Nena Zakiah,5.0,"Sekitar Desember 2015, UKM fotografiku pernah menyelenggarakan pameran disini. Thanks for the place yang punya ambience bagus dan bangunan yang bersejarah.

Oh ya, ini satu lokasi dengan Heerlijk Gelato dan taman. Lokasinya benar-benar di tengah kota, sangat terjangkau akses kendaraannya.",7 tahun lalu,2025-10-21
Yudi Sudiantoro,5.0,"Karya arsitektur yg bener2 cakep detail , seandainya masih berfungsi sbg rumah pasti keren bgt tinggal di rumah semegah itu",setahun lalu,2025-10-21
ElenZee,5.0,"Luarnya asri, cuma daunnya masih berserakan",setahun lalu,2025-10-21
amel ich,5.0,Cocok untuk acara pelatihan,10 bulan lalu,2025-10-21
Dwi Margi Lestari,5.0,Bagus sih tempatnya tapi ternyata spacenya gak begitu besar dan sering full,10 bulan lalu,2025-10-21
tari yani,3.0,"Pernah menggunakan ruang di lantai 1 untuk acara talk show,ruangan ber AC ,Screen,proyector,sound kursi kapasitas 100. Tidak dipungut sewa. Ruangan bersih,toilet dan mushola benar2 bersih.",9 tahun lalu,2025-10-21
KAKPJ,5.0,"Gedung ini mudah dilihat orang karena  berada di samping jalan tepatnya berada di kawasan Jl. Raya Darmo Surabaya yang mana menjadi pusat berlalu-lalangnya kendaraan di kota Surabaya.

Kendati demikian, belum tentu semua orang tahu tentang Perpustakaan Bank Indonesia Surabaya ini dan bahkan tentang sejarahnya. Gedung yang berada di Jl. Taman Mayangkara No. 6 ini dulunya bernamakan Worning Voor Agent Van Javasche Bank dan menjadi tempat tinggal direktur Javasche Bank.",5 tahun lalu,2025-10-21
anitavanhoughen,4.0,"Dulu sering kesini. Fasilitas nya ada komputer untuk akses internet gratis, loker atau tempat penitipan tas, dan mushola.
Banyak buku-buku ekonomi, kesehatan, bahasa, politik, dan lain-lain. Nyaman sekali. Sayangnya saya tidak tahu apakah boleh pinjam buku disana apa tidak.",6 tahun lalu,2025-10-21
Eka D Cahyo,5.0,"Gedungnya tua, tapi buat foto bisa estetik",4 tahun lalu,2025-10-21
Herrdiyansyah Widianto,2.0,"Dulu kalau kesini nyaman sekali tempatnya,dingin,sofanya nyaman
Tapi kemarin(19/10),coba kesana sudah tidak seperti dulu,ac tidak nyala,ruang anak kecil pintunya dibuka,anak kecil rame lari2 kesana kesini mengganggu orang yg sedang berusaha konsentrasi,saran kedepanya balik lagi lah pelayananan kayak dulu 🙏 ruangan yg tenang dan nyaman,dingin untuk membaca",5 tahun lalu,2025-10-21
Achmad Turmadi Siddiq,5.0,"Perpustakaan Bank Indonesia jln. Raya Darmo, Surabaya, merupakan bagian tugas Bank Indonesia untuk mencerdaskan kehidupan bangsa. Maka, materi buku dan alat peraga lainnya yang disediakan berupa buku dan peraga ilmu pengetahua dan piksi ilmiah Daan non ilmiah juga buku-buku agama.  Perpustakaan ini terbuka untuk umum. Di buka setiap hari kerja, Senin Sd. Jumat, sejak pukul 08.00 SD. Pukul 16.00 WIB. Gratis.",Diedit 3 tahun lalu,2025-10-21
Luvi Alviani,5.0,"Pernah datang kesini karena mencari dan baca buku untuk keperluan skripsi. Buku²nya lumayan banyak, tempatnya bagus, nyaman. Buku²nya juga tertata rapi",2 tahun lalu,2025-10-21
A Denar,5.0,"Gedung cagar budaya yg hrs ttp dilestarikan, dilengkapi dgn berbagai koleksi buku dan majalah, tempat yg nyaman dan terletak dipusat kota surabaya tepatnya di jl. taman mayangkara no. 4 yg bersebelahan dgn jl. Raya Darmo dan jl. Diponegoro yg fenomenal tepat di seberangnya Kebun Binatang Surabaya",9 tahun lalu,2025-10-21
lensa “teropong” studio,5.0,Tempat nyaman buat baca buku sambil santai. Di luar gedung juga ada mini cafe cocok buat yang suka suasana santai sambil menghabiskan waktu luang sebelum beranjak pulang,7 tahun lalu,2025-10-21
Nuruddin Kamil,5.0,"Salah satu tempat menarik di Surabaya, dimana banyak event mahasiswa berlangsung disini. Aksesnya sangat mudah mengingat di tengah kota dan tentunya dekat dengan tempat strategis lain seperti Taman Bungkul dan KBS.",11 tahun lalu,2025-10-21
patricia chia,4.0,"Disini dapat mengakses banyak buku, tidak hanya mengenai perekonomian, tetapi juga mengenai komputer, novel, dan sebagainya. Suasana sangat nyaman.

Berharap perpustakaan Bank Indonesia di Surabaya dapat beroperasional sampai jam 10 malam...",6 tahun lalu,2025-10-21
Fathu Zahroh,5.0,"Ada kids zone, adem, tenang, gabole bawa makan & minum ke dalem. Sebelum masuk serahkan ktp/ktm. Buku sosial nya kurang menurut ku.",6 tahun lalu,2025-10-21
Moh Alfarizqy,3.0,"Tempat yang bagus untuk belajar dalam situasi yang nyaman. Sayangnya, perpustakaan ini buka dalam waktu yang cukup cepat. Selain itu, waktu istirahat mereka terlalu lama entah untuk alasan apa.",5 tahun lalu,2025-10-21
Alek feriirawan,4.0,Bagus rapi dan didepan perpusnya ada taman yang bersih,6 tahun lalu,2025-10-21
Riskiyah Sarjanaoon,5.0,Rekomended banget buat belajar sambil melihat bagaimana keramaian kota surabaya karena tempatnya yang memang di tengah kota dan viewnya dapet banget ketika sore hari para kamu pemburu senja,7 tahun lalu,2025-10-21
waluyo ibn dischman,4.0,Bangunan yang bergaya kolonial sebagai kosmetik menarik bagi orang orang yang suka akan retro atau gaya klasik. Di sini terdapat restauran yang mempunyai cita rasa tinggi.,8 tahun lalu,2025-10-21
By Fadhli Zaky,5.0,"Kamu dapat menemukan buku sejarah tentang surabaya terlengkap disini, dan berbagai buku lainnya. Kamu juga dapat menikmati arsitekturnya yang khas, cocok untuk kamu yang menyukai wisata heritage.",7 tahun lalu,2025-10-21
Retno D. Setyarini,4.0,"Ingat, ini bukan lagi Museum Mpu Tantular. Museumnya udah pindah ke Sidoarjo. Inget juga, ini bukan Museum Bank Indonesia. Museum BI adanya di Jakarta. Yg ada di Surabaya namanya Museum ex. De Javasche Bank, di Jl. Garuda Surabaya Utara",8 tahun lalu,2025-10-21
Dusie Hananto,5.0,"Bangunannya jadul tapi masih kokoh. Merupakan salah satu cagar budaya yg sebekumnya pernah menjadi museum, Mpu Tantular",5 tahun lalu,2025-10-21
Salsabillah Claudia Larasati,5.0,"Sering kesinii, nyamannn",5 bulan lalu,2025-10-21
Abdul Rofiq,5.0,"Tempat nyaman buat tambah ilmu. Ditambah lagi pelayanan dari petugas yang  ada sangat ramah. Dulu waktu bikin skripsi kuliah, paling banyak dapat datanya dari tempat ini 😁 …",7 tahun lalu,2025-10-21
Dew_,3.0,"ini tempat duduknya kurang banyak, dibuat lesehan aja mending",setahun lalu,2025-10-21
Ronny Karuniawan,5.0,"Bagus untuk mengerjakan tugas sekolah, bikin makalah, skripsi. Ini Gedung SCH baru ada di belakang gedung perpustakaan.",Diedit 3 tahun lalu,2025-10-21
Saitoni Saitoni,5.0,"tempatnya enak muda dicari krn pinggir jl besar dan bukunya bagus""",2 tahun lalu,2025-10-21
Riska Rahayu,5.0,"Saya nggak akan menggiring opini untuk menilai tempat ini. Saya cukup bilang satu kata, Menyenangkan! Dan temukan sendiri kesenangan itu di sana dengan versi kalian.",7 tahun lalu,2025-10-21
Fely Ulya Felantias,3.0,"Tempatnya nyaman buat sekedar baca buku atau ngerjain tugas.
Sayang wifi nya kadang nggak bisa",6 tahun lalu,2025-10-21
robby asyari,5.0,Perpustakaan yang cukup menarik,8 tahun lalu,2025-10-21
Syafrida Alianapd,5.0,Info untuk mengadakan kunjungan di perpus BI bisa menghubungi siapa ya?,2 tahun lalu,2025-10-21
Nana Ayu,5.0,Tempatnya bagus bersih nyaman. Bukunya ga bisa di pinjem,4 tahun lalu,2025-10-21
Bieng Soe,5.0,gelatonya sudah tutup,8 tahun lalu,2025-10-21
Rendy Armanto,5.0,Gedung bernuansa klasik yg megah dan dijadikan tempat yang kreatif,3 tahun lalu,2025-10-21
Muhamad Slametr,5.0,🙌🏻 …,9 bulan lalu,2025-10-21
Santi Setya Jayaningsih,5.0,Cagar budaya tengah kota yang masih terjaga banget. Nyaman dan asri.,5 tahun lalu,2025-10-21
Oktavia Harwati,4.0,bagus juga untuk berfoto,7 tahun lalu,2025-10-21
Rmlah Rml,5.0,"Apa disini bisa tukar uang baru, karena terdaftar di kas keliling",3 tahun lalu,2025-10-21
Wahyu Bahtiyar,5.0,Sekolah Pasar Modal Syariah,Diedit 6 tahun lalu,2025-10-21
Ali Muhtar,3.0,Tempat ini lumayan adem dan jalur menuju lokasi ini adalah jalur searah,7 tahun lalu,2025-10-21
Wahyudi Utomo,4.0,"Posisi dijantung kota, bangunan cakep",setahun lalu,2025-10-21
021_Amartia Cindi Oktaviani,4.0,"Tempat nya enak , santai , toilet nya bersih pula😁 …",8 tahun lalu,2025-10-21
Asnan Wijaya,5.0,Ruanganya lapang dan sejuk pelayanan bagus,3 tahun lalu,2025-10-21
Munasyaroh Fadhilah,5.0,"Pengen deh masuk ke tempat ini, kemarin cuma lewat ajah",6 tahun lalu,2025-10-21
agung dwi pratama,4.0,Tempat yg cocok mencari inspirasi baru,6 tahun lalu,2025-10-21
Amir Coyrul Sabri,5.0,Keren,8 bulan lalu,2025-10-21
Dya Sya,4.0,"Belum pernah kesini, tapi tertarik buat kesini... kapan ya....?",9 tahun lalu,2025-10-21
Tom,4.0,"Internet disini cepat , Dan bukunya lumayan banyak",9 tahun lalu,2025-10-21
SINAUKU,5.0,Sangat nyaman untuk belajar,8 tahun lalu,2025-10-21
Imam Ghozali,5.0,Tukar uang baru...,3 tahun lalu,2025-10-21
Muhammad Zubairi TV,3.0,Bbrp kali kesini...lumayan...,9 tahun lalu,2025-10-21
El Yudith,4.0,Ayo main ke perpustakaan,8 tahun lalu,2025-10-21
Inspektur Dee,4.0,Bagus dan nyaman,8 tahun lalu,2025-10-21
Nisa Amelia,5.0,Menyenangkn,setahun lalu,2025-10-21
Dbg Yamini,5.0,Kebun bimatang mantap,11 tahun lalu,2025-10-21
agus satriyadi,4.0,Sepi pengunjung.,Diedit 9 tahun lalu,2025-10-21
Farouk Yufara,3.0,Perpustakaan yg clasic dan uniq,4 tahun lalu,2025-10-21
marwanto widodo,5.0,nyaman untuk cangkruk,7 tahun lalu,2025-10-21
agustinus nirmala,2.0,Tutup,5 tahun lalu,2025-10-21
Mansur Setiawan,5.0,Rekomended,9 tahun lalu,2025-10-21
bung yus,4.0,tradisional,4 tahun lalu,2025-10-21
Anisa A,4.0,"Nyaman kalau tidak ramai, meskipun kalau siang bisa penuh dan orang-orang berdesakan di setiap sudut. Secara keseluruhan, tempat ini bagus.",3 minggu lalu,2025-10-21
Muhammad Daffah (Daffah),5.0,"Perpustakaannya nyaman dan asri! Saya suka aroma kopinya. Saya biasanya pergi ke perpustakaan ini untuk mengerjakan tugas, dan bisa dibilang aroma kopinya membuat saya rileks saat mengerjakan tugas. Ada banyak ruangan yang tersedia, seperti ruang baca dengan banyak buku di dalamnya, ruang komputer, ruang untuk anak-anak bermain, dan juga ruang dengan meja di tengah gedung tempat Anda dapat mengerjakan tugas dengan laptop Anda. Saya akan merekomendasikan perpustakaan ini kepada Anda jika Anda ingin memiliki waktu untuk diri sendiri!",setahun lalu,2025-10-21
Atya Azharina Aziz,5.0,"Perpustakaan ini sangat nyaman, hei. Masuklah, Anda langsung merasakan suasana dingin dan damai seperti buku-buku yang sudah habis, siap untuk dibaca. Aku benar-benar kutu buku dan sangat menyukai perpustakaan yang bagus, jadi tempat ini? Sempurna sekali.
Sejujurnya, saya bisa tinggal di sini 24/7, jangan khawatir. Hanya aku, secangkir teh, dan segunung buku mewujudkan mimpi itu. Setiap sudut adalah tempat yang tepat untuk membaca, menulis, atau sekadar menikmati ketenangan. Ada perasaan nyaman yang membuat Anda tidak ingin pergi. Permata mutlak, yang satu ini.
Perpustakaan ini berarti kesempurnaan",5 bulan lalu,2025-10-21
eva rahmawati,4.0,"Tempat ini nyaman dan cocok bagi mereka yang gemar menghabiskan malam dengan membaca buku di bangunan bersejarah. Akan lebih baik lagi jika mereka bisa lebih tepat waktu pada jam bukanya.

Bagi pengunjung baru, tempat ini tutup mulai pukul 11.00 hingga 13.00 setiap hari Jumat. Jadi, jika Anda berencana mengunjungi tempat ini pada Jumat sore, sebaiknya kunjungi setelah pukul 14.00.",6 tahun lalu,2025-10-21
Lalu Abdul Fatah,5.0,"Saya suka perpustakaan yang nyaman ini. Lokasinya sangat strategis, tidak jauh dari Kebun Binatang Surabaya. Jika Anda datang dari luar Surabaya dan mampir di Terminal Bus Bungurasih, Anda dapat menuju perpustakaan ini dengan bus kota dan berhenti di halte di depannya.

Suasana perpustakaan ini sangat cocok untuk pelajar dan pengunjung umum seperti keluarga. Koleksi bukunya cukup beragam, mulai dari fiksi hingga nonfiksi, ekonomi, moneter, sastra, pendidikan, psikologi, politik, dll.

Jika Anda membawa anak-anak, jangan khawatir. Ada ruang bagi anak-anak untuk membaca di sini. Interiornya pasti sangat berwarna-warni dan menyenangkan bagi mereka. Mereka tidak hanya akan membaca tetapi juga bermain dengan beberapa mainan yang disediakan.

Jika Anda ingin melakukan penelitian di sini, tentu saja Anda bisa. Anda dapat membawa laptop atau menggunakan komputer di ruang komputer dengan koneksi internet gratis.

Ruangannya cukup tenang dan sejuk dengan AC. Ada juga majalah dan koran yang diperbarui secara berkala. Anda akan senang duduk di sini dan membaca atau sekadar bersantai dengan buku-buku di sekeliling Anda.",7 tahun lalu,2025-10-21
A. R. Vinci,4.0,"Perpustakaan gratis di dalam bangunan tua bergaya kolonial. Saat masuk, Anda harus mengisi formulir kehadiran di komputer. Buku-buku yang tersedia sebagian besar adalah buku-buku ekonomi dan ilmu sosial. Perpustakaan ini juga memiliki ruang komputer dan ruang aktivitas anak-anak. Terdapat sofa besar di setiap kamar, jadi saya merasa cukup nyaman untuk membaca. Wi-Fi juga tersedia. Mushola terletak di gedung lain, agak di belakang. Mereka juga menjual minuman dingin (teh botol, teh buah, dan minuman lainnya). Sepertinya dulu mereka punya kafe gelato, tapi sekarang sudah tutup.",6 tahun lalu,2025-10-21
Humada Alfian (Ardiansyah),5.0,"Kelebihan
1. Perpustakaan dan bangunan cagar budaya Surabaya lainnya
2. Terletak di jalan utama Surabaya. Akses mudah
3. Koleksi buku cukup lengkap. Sekitar ribuan
4. Lingkungan bersih dengan banyak pepohonan
5. Terdapat taman di depan perpustakaan",8 tahun lalu,2025-10-21
Happy Yulia,5.0,Bangunan yang sangat arsitektur. Nyaman dan cukup..,3 tahun lalu,2025-10-21
Argya P. Budihandojo,4.0,"Perpustakaan milik perusahaan perbankan negara. Banyak sekali buku-buku tentang perbankan, terutama tentang sejarah bank itu sendiri. Terletak di jalan utama, Anda tidak perlu khawatir tentang parkir.",8 tahun lalu,2025-10-21
Wina Asterina,4.0,"Berkeliling di sekitar Perpustakaan ini tapi saya tidak masuk, tetapi Anda akan menemukan restoran yang nyaman dengan gaya vintage",Diedit 7 tahun lalu,2025-10-21
Anna Rahmawati,5.0,Ini tempat favorit saya untuk menghabiskan waktu. Dulu saya ke sini 2 hari seminggu. Tempat yang nyaman untuk belajar.,7 tahun lalu,2025-10-21
John Galena,5.0,Selangkah lebih dekat untuk menjadi pintar di Surabaya!,3 tahun lalu,2025-10-21
GieBeowulf,4.0,"lokasi sebenarnya di -7.294373, 112.738738 bukan di sebelah utara masjid Al-Falah, tapi di sebelah barat seberang jalan darmo",10 tahun lalu,2025-10-21
Firizky Ramadhani,5.0,Tempat yang bagus!!!!,setahun lalu,2025-10-21
Friska Simorangkir,5.0,Tempat yang bagus dan nyaman untuk makan dan bertemu dengan teman dan klien,8 tahun lalu,2025-10-21
jari jemari,1.0,museum telah dipindahkan ke buduran sidoarjo,12 tahun lalu,2025-10-21
Akhsy Pandita Sukma,5.0,Bagus,11 bulan lalu,2025-10-21
Okto,3.0,"Bukan, ini Museum Bank Indonesia.",12 tahun lalu,2025-10-21
Tsamrotul Fu'adah,5.0,Tempat terbaik untuk bersantai dengan tenang 😄 …,6 tahun lalu,2025-10-21
Aditya Anugrah,5.0,Tempat yang bagus untuk menemukan dan membaca buku,8 tahun lalu,2025-10-21
yunia damayanti,4.0,Tempat yang bagus untuk membaca,8 tahun lalu,2025-10-21
Rio,5.0,Bangunan yang bagus!,9 tahun lalu,2025-10-21
Her Sus,4.0,Bagus,8 tahun lalu,2025-10-21
Riefauzia Alvina,5.0,Bangunan besar,11 tahun lalu,2025-10-21
